,pop_grid_pop,geometry,pop_grid_id
97,,"POLYGON ((297895.9563078986 8053005.951675525, 298780.51060484175 8053014.826528938, 298789.7464385363 8052092.480644886, 297905.2327969097 8052083.6021306645, 297895.9563078986 8053005.951675525))",97
98,,"POLYGON ((298780.51060484175 8053014.826528938, 299665.06139832636 8053023.66240225, 299674.2565775848 8052101.320162935, 298789.7464385363 8052092.480644886, 298780.51060484175 8053014.826528938))",98
99,,"POLYGON ((299665.06139832636 8053023.66240225, 300549.608703768 8053032.459296305, 300558.76322946674 8052110.120685654, 299674.2565775848 8052101.320162935, 299665.06139832636 8053023.66240225))",99
100,,"POLYGON ((300549.608703768 8053032.459296305, 301434.1525365795 8053041.217211939, 301443.2664095913 8052118.882213882, 300558.76322946674 8052110.120685654, 300549.608703768 8053032.459296305))",100
101,,"POLYGON ((301434.1525365795 8053041.217211939, 302318.6929121758 8053049.936149988, 302327.7661333693 8052127.604748454, 301443.2664095913 8052118.882213882, 301434.1525365795 8053041.217211939))",101
102,,"POLYGON ((302318.6929121758 8053049.936149988, 303203.22984597145 8053058.616111284, 303212.26241621154 8052136.288290201, 302327.7661333693 8052127.604748454, 302318.6929121758 8053049.936149988))",102
103,31.30544662475586,"POLYGON ((303203.22984597145 8053058.616111284, 304087.76335337874 8053067.257096654, 304096.7552735265 8052144.932839952, 303212.26241621154 8052136.288290201, 303203.22984597145 8053058.616111284))",103
104,44.42487335205078,"POLYGON ((304087.76335337874 8053067.257096654, 304972.2934498119 8053075.859106921, 304981.24472072435 8052153.538398529, 304096.7552735265 8052144.932839952, 304087.76335337874 8053067.257096654))",104
105,62.021751403808594,"POLYGON ((304972.2934498119 8053075.859106921, 305856.8201506841 8053084.422142904, 305865.73077321437 8052162.104966755, 304981.24472072435 8052153.538398529, 304972.2934498119 8053075.859106921))",105
106,,"POLYGON ((305856.8201506841 8053084.422142904, 306741.3434714083 8053092.946205422, 306750.2134464057 8052170.632545443, 305865.73077321437 8052162.104966755, 305856.8201506841 8053084.422142904))",106
