,pop_grid_pop,geometry,pop_grid_id
17,,"POLYGON ((3477147.9000521256 460.8696904567225, 3478178.938397534 460.9024101145622, 3478178.934787494 -563.2701315264975, 3477147.896443686 -563.2301447407093, 3477147.9000521256 460.8696904567225))",17
18,,"POLYGON ((3459631.4147519963 -562.5530749683086, 3460661.2134339144 -562.5927613822662, 3460661.138157857 -1585.5336614611329, 3459631.3395093563 -1585.421814762699, 3459631.4147519963 -562.5530749683086))",18
19,,"POLYGON ((3460661.2134339144 -562.5927613822662, 3461691.084778575 -562.6324654213097, 3461691.0094690896 -1585.6455578316695, 3460661.138157857 -1585.5336614611329, 3460661.2134339144 -562.5927613822662))",19
20,,"POLYGON ((3461691.084778575 -562.6324654213097, 3462721.0288182464 -562.6721870909031, 3462720.953475321 -1585.7575038897076, 3461691.0094690896 -1585.6455578316695, 3461691.084778575 -562.6324654213097))",20
21,,"POLYGON ((3462721.0288182464 -562.6721870909031, 3463751.0455852067 -562.7119263965137, 3463750.970208832 -1585.869499650656, 3462720.953475321 -1585.7575038897076, 3462721.0288182464 -562.6721870909031))",21
22,,"POLYGON ((3463751.0455852067 -562.7119263965137, 3464781.1351117427 -562.7516833436118, 3464781.059701908 -1585.9815451299319, 3463750.970208832 -1585.869499650656, 3463751.0455852067 -562.7119263965137))",22
23,168.4726104736328,"POLYGON ((3464781.1351117427 -562.7516833436118, 3465811.297430155 -562.7914579376719, 3465811.221986851 -1586.093640342962, 3464781.059701908 -1585.9815451299319, 3464781.1351117427 -562.7516833436118))",23
24,318.64385986328125,"POLYGON ((3465811.297430155 -562.7914579376719, 3466841.5325727486 -562.8312501841709, 3466841.4570959634 -1586.2057853051833, 3465811.221986851 -1586.093640342962, 3465811.297430155 -562.7914579376719))",24
25,225.40296936035156,"POLYGON ((3466841.5325727486 -562.8312501841709, 3467871.840571844 -562.8710600885897, 3467871.7650615685 -1586.3179800320418, 3466841.4570959634 -1586.2057853051833, 3466841.5325727486 -562.8312501841709))",25
26,155.44802856445312,"POLYGON ((3467871.840571844 -562.8710600885897, 3468902.2214597664 -562.9108876564122, 3468902.1459159898 -1586.4302245389924, 3467871.7650615685 -1586.3179800320418, 3467871.840571844 -562.8710600885897))",26
27,99.73542022705078,"POLYGON ((3468902.2214597664 -562.9108876564122, 3469932.675268857 -562.9507328931257, 3469932.599691569 -1586.5425188415002, 3468902.1459159898 -1586.4302245389924, 3468902.2214597664 -562.9108876564122))",27
28,86.33958435058594,"POLYGON ((3469932.675268857 -562.9507328931257, 3470963.202031463 -562.9905958042209, 3470963.1264206525 -1586.6548629550393, 3469932.599691569 -1586.5425188415002, 3469932.675268857 -562.9507328931257))",28
29,,"POLYGON ((3470963.202031463 -562.9905958042209, 3471993.8017799417 -563.0304763951918, 3471993.7261355994 -1586.767256895093, 3470963.1264206525 -1586.6548629550393, 3470963.202031463 -562.9905958042209))",29
30,,"POLYGON ((3471993.8017799417 -563.0304763951918, 3473024.4745466644 -563.070374671536, 3473024.3988687787 -1586.8797006771554, 3471993.7261355994 -1586.767256895093, 3471993.8017799417 -563.0304763951918))",30
31,,"POLYGON ((3473024.4745466644 -563.070374671536, 3474055.220364005 -563.1102906387539, 3474055.144652566 -1586.9921943167274, 3473024.3988687787 -1586.8797006771554, 3473024.4745466644 -563.070374671536))",31
