,pop_grid_pop,geometry,pop_grid_id
97,,"POLYGON ((687864.1314446693 7814959.217389895, 688737.5319568795 7814949.9564009225, 688727.7257150621 7814027.4608484525, 687854.3706353793 7814036.725106539, 687864.1314446693 7814959.217389895))",97
98,,"POLYGON ((688737.5319568795 7814949.9564009225, 689610.9355717825 7814940.652405534, 689601.083896532 7814018.153568777, 688727.7257150621 7814027.4608484525, 688737.5319568795 7814949.9564009225))",98
99,,"POLYGON ((689610.9355717825 7814940.652405534, 690484.3423037458 7814931.305402869, 690474.4451941522 7814008.803266653, 689601.083896532 7814018.153568777, 689610.9355717825 7814940.652405534))",99
100,103.8072738647461,"POLYGON ((690484.3423037458 7814931.305402869, 691357.752167137 7814921.915392067, 691347.8096222861 7813999.409941216, 690474.4451941522 7814008.803266653, 690484.3423037458 7814931.305402869))",100
101,127.56777954101562,"POLYGON ((691357.752167137 7814921.915392067, 692231.1651763247 7814912.482372258, 692221.1771952984 7813989.9735916, 691347.8096222861 7813999.409941216, 691357.752167137 7814921.915392067))",101
102,144.44760131835938,"POLYGON ((692231.1651763247 7814912.482372258, 693104.5813456755 7814903.006342572, 693094.5479275512 7813980.494216932, 692221.1771952984 7813989.9735916, 692231.1651763247 7814912.482372258))",102
103,244.8603057861328,"POLYGON ((693104.5813456755 7814903.006342572, 693978.0006895592 7814893.487302134, 693967.9218334099 7813970.971816337, 693094.5479275512 7813980.494216932, 693104.5813456755 7814903.006342572))",103
104,522.6334838867188,"POLYGON ((693978.0006895592 7814893.487302134, 694851.4232223418 7814883.925250063, 694841.2989272369 7813961.406388937, 693967.9218334099 7813970.971816337, 693978.0006895592 7814893.487302134))",104
105,744.5858154296875,"POLYGON ((694851.4232223418 7814883.925250063, 695724.8489583951 7814874.320185477, 695714.6792233994 7813951.797933847, 694841.2989272369 7813961.406388937, 694851.4232223418 7814883.925250063))",105
106,994.9417724609375,"POLYGON ((695724.8489583951 7814874.320185477, 696598.2779120855 7814864.67210749, 696588.0627362595 7813942.146450179, 695714.6792233994 7813951.797933847, 695724.8489583951 7814874.320185477))",106
107,827.20654296875,"POLYGON ((696598.2779120855 7814864.67210749, 697471.7100977828 7814854.981015207, 697461.4494801831 7813932.451937042, 696588.0627362595 7813942.146450179, 696598.2779120855 7814864.67210749))",107
108,418.8170166015625,"POLYGON ((697471.7100977828 7814854.981015207, 698345.1455298567 7814845.246907737, 698334.8394695355 7813922.714393543, 697461.4494801831 7813932.451937042, 697471.7100977828 7814854.981015207))",108
109,289.13848876953125,"POLYGON ((698345.1455298567 7814845.246907737, 699218.5842226747 7814835.469784178, 699208.23271868 7813912.93381878, 698334.8394695355 7813922.714393543, 698345.1455298567 7814845.246907737))",109
110,,"POLYGON ((699218.5842226747 7814835.469784178, 700092.026190609 7814825.649643628, 700081.6292419846 7813903.110211849, 699208.23271868 7813912.93381878, 699218.5842226747 7814835.469784178))",110
111,,"POLYGON ((700092.026190609 7814825.649643628, 700965.4714480274 7814815.78648518, 700955.029053813 7813893.243571845, 700081.6292419846 7813903.110211849, 700092.026190609 7814825.649643628))",111
112,,"POLYGON ((686981.0186431198 7814045.946343893, 687854.3706353793 7814036.725106539, 687844.6058653087 7813114.23204932, 686971.2993231021 7813123.456539836, 686981.0186431198 7814045.946343893))",112
113,,"POLYGON ((687854.3706353793 7814036.725106539, 688727.7257150621 7814027.4608484525, 688717.9154940367 7813104.9645229, 687844.6058653087 7813114.23204932, 687854.3706353793 7814036.725106539))",113
114,,"POLYGON ((688727.7257150621 7814027.4608484525, 689601.083896532 7814018.153568777, 689591.2282236458 7813095.653959723, 688717.9154940367 7813104.9645229, 688727.7257150621 7814027.4608484525))",114
115,,"POLYGON ((689601.083896532 7814018.153568777, 690474.4451941522 7814008.803266653, 690464.5440684952 7813086.300358927, 689591.2282236458 7813095.653959723, 689601.083896532 7814018.153568777))",115
116,,"POLYGON ((690474.4451941522 7814008.803266653, 691347.8096222861 7813999.409941216, 691337.8630429439 7813076.903719649, 690464.5440684952 7813086.300358927, 690474.4451941522 7814008.803266653))",116
117,92.77593994140625,"POLYGON ((691347.8096222861 7813999.409941216, 692221.1771952984 7813989.9735916, 692211.1851613522 7813067.464041021, 691337.8630429439 7813076.903719649, 691347.8096222861 7813999.409941216))",117
118,107.61194610595703,"POLYGON ((692221.1771952984 7813989.9735916, 693094.5479275512 7813980.494216932, 693084.5104380783 7813057.981322171, 692211.1851613522 7813067.464041021, 692221.1771952984 7813989.9735916))",118
