fid,longitude,latitude,lon_min,lon_max,lat_min,lat_max,result
132898,-0.020515505,5.628045109,-0.021015892,-0.020015118,5.627639975,5.628450242,0
195059,-0.504825244,5.521903904,-0.50532578,-0.504324709,5.521498799,5.522309009,0
23991,0.010509915,5.802262473,0.010009438,0.011010392,5.801857292,5.802667653,0
208145,-0.538829037,5.489495834,-0.539329569,-0.538328506,5.489090737,5.48990093,0
137770,-0.148611167,5.620752729,-0.149111605,-0.148110729,5.620347598,5.62115786,0
185952,-0.211640643,5.541349072,-0.212141066,-0.211140221,5.540943962,5.541754182,0
23192,-0.378857739,5.803072834,-0.37935838,-0.378357099,5.802667653,5.803478014,0
61914,-0.156636315,5.735004058,-0.15713682,-0.156135811,5.734598896,5.73540922,0
80401,-0.149625379,5.705022372,-0.150125864,-0.149124895,5.704617218,5.705427526,0
62830,-0.220691674,5.733383411,-0.221192205,-0.220191143,5.732978249,5.733788573,0
25481,-0.219706486,5.799021033,-0.220207054,-0.219205919,5.798615854,5.799426213,0
126006,-0.122593917,5.637768336,-0.123094354,-0.122093481,5.6373632,5.638173472,0
126567,-0.131600704,5.636958065,-0.132101144,-0.131100265,5.636552929,5.6373632,0
123854,0.014511167,5.641009426,0.014010776,0.015011558,5.640604289,5.641414562,0
83937,-0.253711051,5.699350229,-0.254211578,-0.253210525,5.698945076,5.699755381,0
62806,-0.244712536,5.733383411,-0.245213078,-0.244211995,5.732978249,5.733788573,0
91080,0.009507802,5.688816305,0.009007387,0.010008217,5.688411156,5.689221455,0
95861,-0.069556532,5.681523633,-0.070056969,-0.069056095,5.681118485,5.68192878,0
119092,-0.188646469,5.647491626,-0.189146939,-0.188145999,5.647086487,5.647896764,0
69198,-0.312768088,5.722849248,-0.313268653,-0.312267522,5.722444089,5.723254407,0
126033,-0.095573217,5.637768336,-0.096073642,-0.095072793,5.6373632,5.638173472,0
180141,-0.542866731,5.551881974,-0.5433673,-0.542366163,5.551476861,5.552287087,0
1501,-0.179681509,5.863040791,-0.180182095,-0.179180923,5.862635593,5.863445988,0
12242,-0.338828666,5.826573498,-0.339329303,-0.33832803,5.82616831,5.826978684,0
117469,-0.101579131,5.649922458,-0.102079565,-0.101078698,5.649517319,5.650327597,0
181469,-0.504839759,5.549451298,-0.50534031,-0.504339208,5.549046186,5.54985641,0
184276,-0.21764537,5.544589958,-0.218145797,-0.217144944,5.544184846,5.544995068,0
48301,-0.219696592,5.757693303,-0.220197136,-0.219196047,5.757288134,5.758098471,0
93774,0.003502859,5.684764816,0.003002449,0.004003269,5.684359668,5.685169964,0
126003,-0.125596217,5.637768336,-0.126096655,-0.12509578,5.6373632,5.638173472,0
116920,-0.080562829,5.650732736,-0.081063254,-0.080062404,5.650327597,5.651137875,0
189885,-0.338722231,5.533246889,-0.339222702,-0.338221759,5.532841781,5.533651997,0
20367,-0.333817281,5.808745374,-0.334317905,-0.333316657,5.808340191,5.809150556,0
193335,-0.378745612,5.525954961,-0.379246096,-0.378245128,5.525549855,5.526360067,0
185539,-0.21464282,5.542159293,-0.215143244,-0.214142396,5.541754182,5.542564403,0
127688,-0.150614995,5.635337523,-0.151115442,-0.150114548,5.634932388,5.635742658,0
126566,-0.13260147,5.636958065,-0.13310191,-0.13210103,5.636552929,5.6373632,0
129567,0.018514088,5.632906715,0.018013699,0.019014477,5.63250158,5.633311849,0
151294,-0.394786861,5.600496303,-0.395287394,-0.394286329,5.600091177,5.600901428,0
121445,-0.115589348,5.644250522,-0.116089784,-0.115088911,5.643845385,5.64465566,0
134538,-0.060545602,5.625614312,-0.061046005,-0.060045199,5.625209179,5.626019444,0
121072,-0.48887789,5.644250522,-0.489378487,-0.488377292,5.643845385,5.64465566,0
135045,-0.113585454,5.624804047,-0.114085879,-0.113085029,5.624398914,5.625209179,0
24032,-0.378857067,5.801452112,-0.379357707,-0.378356428,5.801046932,5.801857292,0
196947,-0.476805183,5.517852859,-0.477305704,-0.476304662,5.517447754,5.518257962,0
58048,-0.092581219,5.741486664,-0.093081699,-0.09208074,5.7410815,5.741891828,0
63657,-0.373824017,5.731762766,-0.374324615,-0.37332342,5.731357605,5.732167927,0
80045,0.014512173,5.70583268,0.014011747,0.015012599,5.705427526,5.706237834,0
85693,-0.067556021,5.696919317,-0.068056465,-0.067055577,5.696514165,5.697324468,0
66754,-0.256721169,5.726900841,-0.257221713,-0.256220626,5.726495681,5.727306,0
150539,-0.069550656,5.602116807,-0.07005105,-0.069050262,5.60171168,5.602521933,0
105112,-0.078562694,5.66774868,-0.079063128,-0.078062261,5.667343536,5.668153824,0
102818,-0.172638366,5.670989834,-0.173138842,-0.17213789,5.670584689,5.671394979,0
174596,-0.15760821,5.562414948,-0.15810862,-0.157107799,5.562009832,5.562820063,0
171750,-0.18362701,5.567276345,-0.184127434,-0.183126586,5.566871227,5.567681461,0
133790,-0.248687522,5.626424577,-0.249188006,-0.248187038,5.626019444,5.626829709,0
185113,-0.230653668,5.542969514,-0.2311541,-0.230153238,5.542564403,5.543374625,0
195504,-0.42977653,5.521093694,-0.430277034,-0.429276028,5.520688589,5.521498799,0
34076,-0.354827202,5.782813943,-0.35532782,-0.354326584,5.782408767,5.783219117,0
118039,-0.101579043,5.64911218,-0.102079477,-0.10107861,5.648707041,5.649517319,0
176854,-0.229656702,5.558363796,-0.230157141,-0.229156263,5.557958681,5.55876891,0
193334,-0.379746261,5.525954961,-0.380246746,-0.379245776,5.525549855,5.526360067,0
140597,-0.071553217,5.616701422,-0.072053621,-0.071052815,5.616296292,5.617106552,0
59104,-0.016514459,5.73986601,-0.017014904,-0.016014014,5.739460847,5.740271173,0
24224,-0.186675939,5.801452112,-0.187176494,-0.186175385,5.801046932,5.801857292,0
80402,-0.14862454,5.705022372,-0.149125025,-0.148124056,5.704617218,5.705427526,0
121309,-0.251694553,5.644250522,-0.252195049,-0.251194058,5.643845385,5.64465566,0
63321,-0.219690612,5.732573088,-0.220191143,-0.219190082,5.732167927,5.732978249,0
175978,-0.185626974,5.559984255,-0.186127395,-0.185126553,5.55957914,5.56038937,0
36430,-0.200684174,5.778762198,-0.201184722,-0.200183626,5.778357023,5.779167371,0
150367,-0.24167602,5.602116807,-0.242176489,-0.241175553,5.60171168,5.602521933,0
201545,-0.528832698,5.507320189,-0.529333236,-0.528332161,5.506915087,5.50772529,0
48530,0.009508509,5.757693303,0.009008057,0.010008961,5.757288134,5.758098471,0
76865,-0.165639809,5.710694537,-0.166140304,-0.165139314,5.710289381,5.711099692,0
38076,-0.334806081,5.77552081,-0.335306686,-0.334305476,5.775115636,5.775925982,0
186608,-0.375749064,5.539728632,-0.376249555,-0.375248573,5.539323522,5.540133742,0
96532,0.051541846,5.680713338,0.051041417,0.052042274,5.68030819,5.681118485,0
192961,-0.382748531,5.526765174,-0.383249017,-0.382248044,5.526360067,5.52717028,0
108135,-0.385805877,5.662886962,-0.386306441,-0.385305313,5.66248182,5.663292105,0
91624,0.013511075,5.688006007,0.013010659,0.014011491,5.687600857,5.688411156,0
174551,-0.202639127,5.562414948,-0.203139557,-0.202138697,5.562009832,5.562820063,0
169130,-0.443808857,5.57132752,-0.444309394,-0.44330832,5.570922402,5.571732638,0
59129,0.008507448,5.73986601,0.008007007,0.009007891,5.739460847,5.740271173,0
143722,-0.30672655,5.611839868,-0.307227051,-0.306226049,5.611434739,5.612244997,0
194667,-0.526839872,5.522714115,-0.527340417,-0.526339327,5.522309009,5.52311922,0
85518,-0.242701259,5.696919317,-0.24320178,-0.242200739,5.696514165,5.697324468,0
64985,-0.025522077,5.730142122,-0.026022521,-0.025021633,5.729736961,5.730547283,0
150998,-0.150609565,5.601306554,-0.151109994,-0.150109137,5.600901428,5.60171168,0
181776,-0.197633008,5.549451298,-0.198133428,-0.197132587,5.549046186,5.54985641,0
219478,-0.495780817,5.446556179,-0.496281307,-0.495280328,5.446151093,5.446961264,0
197874,-0.289684927,5.516232443,-0.290185369,-0.289184486,5.515827339,5.516637547,0
63846,-0.184660057,5.731762766,-0.185160572,-0.184159542,5.731357605,5.732167927,0
126068,-0.060546384,5.637768336,-0.061046793,-0.060045974,5.6373632,5.638173472,0
138177,-0.291717965,5.619942467,-0.292218465,-0.291217466,5.619537336,5.620347598,0
167199,-0.494846059,5.574568469,-0.495346619,-0.494345498,5.57416335,5.574973588,0
198407,-0.496816318,5.51461203,-0.497316846,-0.49631579,5.514206926,5.515017133,0
102617,-0.373799592,5.670989834,-0.374300155,-0.373299029,5.670584689,5.671394979,0
180142,-0.541866055,5.551881974,-0.542366623,-0.541365488,5.551476861,5.552287087,0
185236,-0.517844565,5.542159293,-0.518345118,-0.517344014,5.541754182,5.542564403,0
127137,-0.131600591,5.636147794,-0.13210103,-0.131100152,5.635742658,5.636552929,0
134307,-0.29171972,5.625614312,-0.292220222,-0.291219217,5.625209179,5.626019444,0
146646,-0.182634112,5.607788585,-0.183134558,-0.182133667,5.607383457,5.608193713,0
215932,-0.421745906,5.462759684,-0.422246374,-0.421245439,5.462354594,5.463164773,0
3739,-0.361861009,5.851695313,-0.362361671,-0.361360348,5.851290119,5.852100507,0
194370,-0.453793131,5.523524326,-0.454293646,-0.453292617,5.52311922,5.523929431,0
