,pop_grid_pop,geometry,pop_grid_id
50,,"POLYGON ((423268.7418105387 544091.3011007197, 424192.7024169342 544090.3492260305, 424191.7599144367 543169.1324654827, 423267.7878183217 543170.0827443736, 423268.7418105387 544091.3011007197))",50
51,,"POLYGON ((424192.7024169342 544090.3492260305, 425116.661432518 544089.4088849626, 425115.73041963996 543168.1937008769, 424191.7599144367 543169.1324654827, 424192.7024169342 544090.3492260305))",51
52,,"POLYGON ((425116.661432518 544089.4088849626, 426040.6188766816 544088.4800774152, 426039.69935332413 543167.2664504565, 425115.73041963996 543168.1937008769, 425116.661432518 544089.4088849626))",52
53,,"POLYGON ((426040.6188766816 544088.4800774152, 426964.5747688161 544087.5628032907, 426963.66673488176 543166.3507141231, 426039.69935332413 543167.2664504565, 426040.6188766816 544088.4800774152))",53
54,,"POLYGON ((426964.5747688161 544087.5628032907, 427888.52912831685 544086.6570624912, 427887.6325837092 543165.4464917795, 426963.66673488176 543166.3507141231, 426964.5747688161 544087.5628032907))",54
55,,"POLYGON ((427888.52912831685 544086.6570624912, 428812.4819745748 544085.7628549207, 428811.59691919864 543164.55378333, 427887.6325837092 543165.4464917795, 427888.52912831685 544086.6570624912))",55
56,55.76093673706055,"POLYGON ((428812.4819745748 544085.7628549207, 429736.433326982 544084.8801804844, 429735.55976074346 543163.6725886795, 428811.59691919864 543164.55378333, 428812.4819745748 544085.7628549207))",56
57,83.42613983154297,"POLYGON ((429736.433326982 544084.8801804844, 430660.3832049291 544084.0090390884, 430659.5211277355 543162.8029077345, 429735.55976074346 543163.6725886795, 429736.433326982 544084.8801804844))",57
58,67.23934173583984,"POLYGON ((430660.3832049291 544084.0090390884, 431584.3316278094 544083.1494306405, 431583.48103956913 543161.944740403, 430659.5211277355 543162.8029077345, 430660.3832049291 544084.0090390884))",58
59,,"POLYGON ((431584.3316278094 544083.1494306405, 432508.2786150159 544082.3013550494, 432507.4395156388 543161.0980865937, 431583.48103956913 543161.944740403, 431584.3316278094 544083.1494306405))",59
60,,"POLYGON ((432508.2786150159 544082.3013550494, 433432.2241859374 544081.4648122251, 433431.3965753344 543160.2629462169, 432507.4395156388 543161.0980865937, 432508.2786150159 544082.3013550494))",60
61,,"POLYGON ((433432.2241859374 544081.4648122251, 434356.168359968 544080.639802079, 434355.35223805136 543159.4393191837, 433431.3965753344 543160.2629462169, 433432.2241859374 544081.4648122251))",61
62,,"POLYGON ((405711.98992332676 543190.3258989045, 406635.9959318875 543189.1568280427, 406634.83706868894 542267.9066653955, 405710.8195877043 542269.0737729466, 405711.98992332676 543190.3258989045))",62
63,,"POLYGON ((406635.9959318875 543189.1568280427, 407559.999981015 543187.9992735912, 407558.85259011737 542266.7510549143, 406634.83706868894 542267.9066653955, 406635.9959318875 543189.1568280427))",63
64,,"POLYGON ((407559.999981015 543187.9992735912, 408484.0020901054 543186.8532354272, 408482.8661713869 542265.6069413805, 407558.85259011737 542266.7510549143, 407559.999981015 543187.9992735912))",64
65,,"POLYGON ((408484.0020901054 543186.8532354272, 409408.0022785588 543185.7187134288, 409406.877831899 542264.4743246727, 408482.8661713869 542265.6069413805, 408484.0020901054 543186.8532354272))",65
66,,"POLYGON ((409408.0022785588 543185.7187134288, 410332.000565771 543184.5957074757, 410330.8875910504 542263.3532046704, 409406.877831899 542264.4743246727, 409408.0022785588 543185.7187134288))",66
67,,"POLYGON ((410332.000565771 543184.5957074757, 411255.99697113596 543183.4842174489, 411254.8954682365 542262.2435812549, 410330.8875910504 542263.3532046704, 410332.000565771 543184.5957074757))",67
68,,"POLYGON ((411255.99697113596 543183.4842174489, 412179.9915140561 543182.3842432302, 412178.9014828609 542261.1454543081, 411254.8954682365 542262.2435812549, 411255.99697113596 543183.4842174489))",68
69,,"POLYGON ((412179.9915140561 543182.3842432302, 413103.98421392514 543181.295784703, 413102.9056543184 542260.0588237139, 412178.9014828609 542261.1454543081, 412179.9915140561 543182.3842432302))",69
70,,"POLYGON ((413103.98421392514 543181.295784703, 414027.97509013937 543180.2188417516, 414026.9080020067 542258.9836893565, 413102.9056543184 542260.0588237139, 413103.98421392514 543181.295784703))",70
